fecha,positividad
2020-06-24,0.826530612244898
2020-06-24,0.826530612244898
2020-06-24,0.826530612244898
2020-06-24,0.826530612244898
2020-06-24,0.826530612244898
2020-06-24,0.826530612244898
2020-06-24,0.826530612244898
2020-06-24,0.9285714285714286
2020-06-24,0.9285714285714286
2020-06-24,0.8809523809523808
2020-06-24,0.8809523809523808
2020-06-24,0.8809523809523808
2020-06-24,0.9523809523809523
2020-06-24,0.8571428571428571
2020-06-24,0.8571428571428571
2020-06-24,0.7857142857142857
2020-06-24,0.8333333333333333
2020-06-24,0.7476190476190476
2020-06-24,0.7476190476190476
2020-06-24,0.7476190476190476
2020-06-24,0.8428571428571427
2020-06-24,0.7642857142857142
2020-06-24,0.8357142857142856
2020-06-24,0.8357142857142856
2020-06-24,0.9214285714285715
2020-06-24,0.9214285714285715
2020-06-24,0.9214285714285715
2020-06-24,0.9214285714285715
2020-06-24,1
2020-06-24,0.8857142857142858
2020-06-24,0.8142857142857143
2020-06-24,0.8142857142857143
2020-06-24,0.7071428571428572
2020-06-24,0.7071428571428572
2020-06-24,0.7071428571428572
2020-06-24,0.7071428571428572
2020-06-24,0.8214285714285714
2020-06-24,0.8214285714285714
2020-06-24,0.8214285714285714
2020-06-24,0.9285714285714286
2020-06-24,0.9285714285714286
2020-06-24,0.9285714285714286
2020-06-24,0.9285714285714286
2020-06-24,0.9285714285714286
2020-06-24,0.9642857142857143
2020-06-24,0.9642857142857143
2020-06-24,0.9642857142857143
2020-06-24,0.9642857142857143
2020-06-24,0.9642857142857143
2020-06-24,0.8928571428571429
2020-06-24,0.8928571428571429
2020-06-24,0.9285714285714286
2020-06-24,0.9285714285714286
2020-06-24,0.9285714285714286
2020-06-24,0.8571428571428571
2020-06-24,0.8571428571428571
2020-06-24,0.9285714285714286
2020-06-24,0.9285714285714286
2020-06-24,0.9285714285714286
2020-06-24,0.8809523809523808
2020-06-24,0.8809523809523808
2020-06-24,0.9523809523809523
2020-06-24,0.838095238095238
2020-06-24,0.838095238095238
2020-06-24,0.7238095238095238
2020-06-24,0.7238095238095238
2020-06-24,0.7714285714285714
2020-06-24,0.7714285714285714
2020-06-24,0.7
2020-06-24,0.8142857142857143
2020-06-24,0.8142857142857143
2020-06-24,0.9285714285714286
2020-06-24,0.8428571428571427
2020-06-24,0.8428571428571427
2020-06-24,0.8428571428571427
2020-06-24,0.9142857142857143
2020-06-24,0.9142857142857143
2020-06-24,0.9142857142857143
2020-06-24,0.819047619047619
2020-06-24,0.9047619047619048
2020-06-24,0.9047619047619048
2020-06-24,0.8571428571428571
2020-06-24,0.7619047619047619
2020-06-24,0.7619047619047619
2020-06-24,0.6904761904761905
2020-06-24,0.7857142857142857
2020-06-24,0.7857142857142857
2020-06-24,0.7142857142857143
2020-06-24,0.6904761904761905
2020-06-24,0.7857142857142857
2020-06-24,0.7142857142857143
2020-06-24,0.7857142857142857
2020-06-24,0.7857142857142857
2020-06-24,0.7142857142857143
2020-06-24,0.7857142857142857
2020-06-24,0.8571428571428571
2020-06-24,0.8571428571428571
2020-06-24,0.9285714285714286
2020-06-24,0.9285714285714286
2020-06-24,0.9285714285714286
2020-06-24,0.9047619047619048
2020-06-24,0.9047619047619048
2020-06-24,0.8333333333333333
2020-06-24,0.738095238095238
2020-06-24,0.738095238095238
2020-06-24,0.738095238095238
2020-06-24,0.738095238095238
2020-06-24,0.8333333333333333
2020-06-24,0.8333333333333333
2020-06-24,0.8095238095238094
2020-06-24,0.8095238095238094
2020-06-24,0.7142857142857143
2020-06-24,0.7142857142857143
2020-06-24,0.6428571428571429
2020-06-24,0.6428571428571429
2020-06-24,0.6428571428571429
2020-06-24,0.6666666666666666
2020-06-24,0.7619047619047619
2020-06-24,0.8571428571428571
2020-06-24,0.8571428571428571
2020-06-24,0.8571428571428571
2020-06-24,0.7380952380952381
2020-06-24,0.7380952380952381
2020-06-24,0.7619047619047619
2020-06-24,0.7619047619047619
2020-06-24,0.7619047619047619
2020-06-24,0.7619047619047619
2020-06-24,0.8333333333333333
2020-06-24,0.9523809523809524
2020-06-24,0.9523809523809524
2020-06-24,1
2020-06-24,1
2020-06-24,1
2020-06-24,1
2020-06-24,0.9285714285714286
2020-06-24,0.9285714285714286
2020-06-24,0.9285714285714286
2020-06-24,0.9285714285714286
2020-06-24,0.9285714285714286
2020-06-24,0.8571428571428571
2020-06-24,0.7619047619047619
2020-06-24,0.8333333333333333
2020-06-24,0.8333333333333333
2020-06-24,0.8333333333333333
2020-06-24,0.8333333333333333
2020-06-24,0.7857142857142857
2020-06-24,0.8571428571428571
2020-06-24,0.9523809523809524
2020-06-24,0.880952380952381
2020-06-24,0.880952380952381
2020-06-24,0.880952380952381
2020-06-24,0.7857142857142857
2020-06-24,0.7619047619047619
2020-06-24,0.7619047619047619
2020-06-24,0.7619047619047619
2020-06-24,0.8333333333333333
2020-06-24,0.8333333333333333
2020-06-24,0.8333333333333333
2020-06-24,0.9285714285714286
2020-06-24,0.9047619047619048
2020-06-24,0.8571428571428571
2020-06-24,0.8571428571428571
2020-06-24,0.7857142857142857
2020-06-24,0.7857142857142857
2020-06-24,0.7142857142857143
2020-06-24,0.6
2020-06-24,0.6238095238095237
2020-06-24,0.6714285714285715
2020-06-24,0.6714285714285715
2020-06-24,0.6357142857142858
2020-06-24,0.6357142857142858
2020-06-24,0.7071428571428572
2020-06-24,0.7261904761904762
2020-06-24,0.7261904761904762
2020-06-24,0.6976190476190476
2020-06-24,0.6976190476190476
2020-06-24,0.7333333333333333
2020-06-24,0.7333333333333333
2020-06-24,0.7333333333333333
2020-06-24,0.7571428571428571
2020-06-24,0.8285714285714285
2020-06-24,0.8571428571428571
2020-06-24,0.75
2020-06-24,0.8214285714285714
2020-06-24,0.8214285714285714
2020-06-24,0.7261904761904762
2020-06-24,0.7261904761904762
2020-06-24,0.7261904761904762
2020-06-24,0.6785714285714286
2020-06-24,0.7857142857142857
2020-06-24,0.7142857142857143
2020-06-24,0.7142857142857143
2020-06-24,0.8095238095238094
2020-06-24,0.8809523809523808
2020-06-24,0.8809523809523808
2020-06-24,0.9285714285714286
2020-06-24,0.9285714285714286
2020-06-24,0.9285714285714286
2020-06-24,0.9285714285714286
2020-06-24,0.8673469387755102
2020-06-24,0.7721088435374149
2020-06-24,0.7721088435374149
2020-06-24,0.7721088435374149
2020-06-24,0.7721088435374149
2020-06-24,0.8435374149659863
2020-06-24,0.8435374149659863
2020-06-24,0.9047619047619048
2020-06-24,1
2020-06-24,1
2020-06-24,1
2020-06-24,0.9047619047619048
2020-06-24,0.9047619047619048
2020-06-24,0.9047619047619048
2020-06-24,0.9047619047619048
2020-06-24,0.9047619047619048
2020-06-24,0.9047619047619048
2020-06-24,0.9047619047619048
2020-06-24,1
2020-06-24,1
2020-06-24,1
2020-06-24,0.9047619047619048
2020-06-24,0.9047619047619048
2020-06-24,0.9047619047619048
2020-06-24,0.9047619047619048
2020-06-24,0.9047619047619048
2020-06-24,0.9047619047619048
2020-06-24,0.9047619047619048
2020-06-24,1
2020-06-24,1
2020-06-24,1
2020-06-24,1
2020-06-24,1
2020-06-24,1
2020-06-24,1
2020-06-24,1
2020-06-24,0.9285714285714286
2020-06-24,0.9285714285714286
2020-06-24,0.9285714285714286
2020-06-24,0.9285714285714286
2020-06-24,0.9285714285714286
2020-06-24,0.9285714285714286
2020-06-24,0.9285714285714286
2020-06-24,1
2020-06-24,1
2020-06-24,1
2020-06-24,1
2020-06-24,0.8928571428571429
2020-06-24,0.8928571428571429
2020-06-24,0.8928571428571429
2020-06-24,0.8928571428571429
2020-06-24,0.8928571428571429
2020-06-24,0.8928571428571429
2020-06-24,0.8928571428571429
2020-06-24,1
2020-06-24,1
2020-06-24,0.9523809523809523
2020-06-24,0.9523809523809523
2020-06-24,0.9523809523809523
2020-06-24,0.9523809523809523
2020-06-24,0.9523809523809523
2020-06-24,0.9523809523809523
2020-06-24,0.9523809523809523
2020-06-24,1
2020-06-24,1
2020-06-24,1
2020-06-24,1
2020-06-24,1
2020-06-24,0.9047619047619048
2020-06-24,0.9047619047619048
2020-06-24,0.9047619047619048
2020-06-24,0.9047619047619048
2020-06-24,0.869047619047619
2020-06-24,0.869047619047619
2020-06-24,0.869047619047619
2020-06-24,0.9642857142857143
2020-06-24,0.9642857142857143
2020-06-24,0.9642857142857143
2020-06-24,0.9642857142857143
2020-06-24,1
2020-06-24,1
2020-06-24,1
2020-06-24,1
2020-06-24,0.9761904761904762
2020-06-24,0.9761904761904762
2020-06-24,0.9761904761904762
2020-06-24,0.9761904761904762
2020-06-24,0.9761904761904762
2020-06-24,0.9047619047619048
2020-06-24,0.9047619047619048
2020-06-24,0.9285714285714286
2020-06-24,0.9285714285714286
2020-06-24,0.9285714285714286
2020-06-24,0.8714285714285713
2020-06-24,0.8714285714285713
2020-06-24,0.9428571428571428
2020-06-24,0.9428571428571428
2020-06-24,0.8476190476190475
2020-06-24,0.7761904761904761
2020-06-24,0.7761904761904761
2020-06-24,0.8333333333333333
2020-06-24,0.8333333333333333
2020-06-24,0.8333333333333333
2020-06-24,0.7619047619047619
2020-06-24,0.8571428571428571
2020-06-24,0.9285714285714286
2020-06-24,0.9285714285714286
2020-06-24,0.8214285714285714
2020-06-24,0.7261904761904762
2020-06-24,0.6309523809523808
2020-06-24,0.7023809523809523
2020-06-24,0.7023809523809523
2020-06-24,0.7023809523809523
2020-06-24,0.7023809523809523
2020-06-24,0.8095238095238094
2020-06-24,0.8571428571428571
2020-06-24,0.9523809523809523
2020-06-24,0.9523809523809523
2020-06-24,0.9523809523809523
2020-06-24,0.8809523809523808
2020-06-24,0.8095238095238094
2020-06-24,0.8095238095238094
2020-06-24,0.8571428571428571
2020-06-24,0.8571428571428571
2020-06-24,0.8571428571428571
2020-06-24,0.8571428571428571
2020-06-24,0.9285714285714286
2020-06-24,1
2020-06-24,1
2020-06-24,1
2020-06-24,0.9642857142857143
2020-06-24,0.9642857142857143
2020-06-24,0.9642857142857143
2020-06-24,0.9642857142857143
2020-06-24,0.9642857142857143
2020-06-24,0.9642857142857143
2020-06-24,0.9642857142857143
2020-06-24,1
2020-06-24,0.9285714285714286
2020-06-24,0.9285714285714286
2020-06-24,0.9285714285714286
2020-06-24,0.9285714285714286
2020-06-25,0.8170634352035699
2020-06-25,0.8170634352035699
2020-06-25,0.8170634352035699
2020-06-25,0.8884920066321413
2020-06-25,0.8884920066321413
2020-06-25,0.8884920066321413
2020-06-25,0.8884920066321413
2020-06-25,1
2020-06-25,1
2020-06-25,1
2020-06-25,1
2020-06-25,1
2020-06-25,1
2020-06-25,1
2020-06-25,0.9897959183673469
2020-06-25,0.9897959183673469
2020-06-25,0.9897959183673469
2020-06-25,0.9897959183673469
2020-06-25,0.9897959183673469
2020-06-25,0.91287284144427
2020-06-25,0.8176347462061748
2020-06-25,0.7802197802197802
2020-06-25,0.7802197802197802
2020-06-25,0.7802197802197802
2020-06-25,0.7802197802197802
2020-06-25,0.7087912087912088
2020-06-25,0.7142857142857143
2020-06-25,0.8095238095238094
2020-06-25,0.7857142857142857
2020-06-25,0.7142857142857143
2020-06-25,0.6
2020-06-25,0.5047619047619047
2020-06-25,0.5047619047619047
2020-06-25,0.5761904761904761
2020-06-25,0.5761904761904761
2020-06-25,0.6476190476190476
2020-06-25,0.719047619047619
2020-06-25,0.7261904761904762
2020-06-25,0.8214285714285714
2020-06-25,0.8452380952380951
2020-06-25,0.8452380952380951
2020-06-25,0.738095238095238
2020-06-25,0.6666666666666666
2020-06-25,0.5952380952380951
2020-06-25,0.6547619047619048
2020-06-25,0.5833333333333333
2020-06-25,0.5357142857142857
2020-06-25,0.5357142857142857
2020-06-25,0.6428571428571429
2020-06-25,0.7142857142857143
2020-06-25,0.7857142857142857
2020-06-25,0.738095238095238
2020-06-25,0.8095238095238094
2020-06-25,0.8333333333333333
2020-06-25,0.738095238095238
2020-06-25,0.6523809523809524
2020-06-25,0.5809523809523809
2020-06-25,0.5095238095238095
2020-06-25,0.5761904761904761
2020-06-25,0.45714285714285713
2020-06-25,0.41428571428571426
2020-06-25,0.4523809523809524
2020-06-25,0.4523809523809524
2020-06-25,0.47619047619047616
2020-06-25,0.47619047619047616
2020-06-25,0.39761904761904754
2020-06-25,0.43095238095238086
2020-06-25,0.43095238095238086
2020-06-25,0.4880952380952381
2020-06-25,0.5738095238095238
2020-06-25,0.5738095238095238
2020-06-25,0.6452380952380953
2020-06-25,0.7523809523809524
2020-06-25,0.7428571428571428
2020-06-25,0.75
2020-06-25,0.6428571428571429
2020-06-25,0.6428571428571429
2020-06-25,0.5833333333333333
2020-06-25,0.4924242424242424
2020-06-25,0.4924242424242424
2020-06-25,0.48051948051948046
2020-06-25,0.5162337662337662
2020-06-25,0.5519480519480519
2020-06-25,0.4567099567099566
2020-06-25,0.5638528138528137
2020-06-25,0.5476190476190476
2020-06-25,0.4682539682539682
2020-06-25,0.5396825396825397
2020-06-25,0.5158730158730158
2020-06-25,0.492063492063492
2020-06-25,0.4801587301587301
2020-06-25,0.37301587301587297
2020-06-25,0.42301587301587296
2020-06-25,0.5023809523809523
2020-06-25,0.4809523809523809
2020-06-25,0.5761904761904761
2020-06-25,0.6357142857142856
2020-06-25,0.6357142857142856
2020-06-25,0.7428571428571428
2020-06-25,0.7285714285714285
2020-06-25,0.6142857142857142
2020-06-25,0.5642857142857143
2020-06-25,0.5285714285714286
2020-06-25,0.469047619047619
2020-06-25,0.5285714285714286
2020-06-25,0.43333333333333324
2020-06-25,0.39761904761904754
2020-06-25,0.4506802721088435
2020-06-25,0.4506802721088435
2020-06-25,0.4863945578231292
2020-06-25,0.5816326530612245
2020-06-25,0.629251700680272
2020-06-25,0.645124716553288
2020-06-25,0.645124716553288
2020-06-25,0.6587301587301587
2020-06-25,0.6638321995464852
2020-06-25,0.5617913832199546
2020-06-25,0.4760770975056689
2020-06-25,0.42845804988662123
2020-06-25,0.5078231292517006
2020-06-25,0.5514739229024943
2020-06-25,0.5133786848072562
2020-06-25,0.5678004535147392
2020-06-25,0.6698412698412698
2020-06-25,0.6841269841269841
2020-06-25,0.7317460317460317
2020-06-25,0.7317460317460317
2020-06-25,0.6783549783549783
2020-06-25,0.7164502164502163
2020-06-25,0.6926406926406925
2020-06-25,0.6069264069264069
2020-06-25,0.6783549783549783
2020-06-25,0.6134199134199133
2020-06-25,0.6134199134199133
2020-06-25,0.6588744588744587
2020-06-25,0.7064935064935065
2020-06-25,0.6962894248608533
2020-06-25,0.674860853432282
2020-06-25,0.5796227581941867
2020-06-25,0.5874149659863945
2020-06-25,0.5302721088435373
2020-06-25,0.6017006802721088
2020-06-25,0.6017006802721088
2020-06-25,0.5642857142857142
2020-06-25,0.6054945054945053
2020-06-25,0.7007326007326007
2020-06-25,0.6864468864468865
2020-06-25,0.7435897435897435
2020-06-25,0.6578754578754579
2020-06-25,0.6293040293040292
2020-06-25,0.6412087912087913
2020-06-25,0.7071428571428571
2020-06-25,0.7071428571428571
2020-06-25,0.7071428571428571
2020-06-25,0.7071428571428571
2020-06-25,0.7452380952380951
2020-06-25,0.7023809523809523
2020-06-25,0.7074829931972788
2020-06-25,0.6598639455782312
2020-06-25,0.552721088435374
2020-06-25,0.5289115646258503
2020-06-25,0.45748299319727886
2020-06-25,0.4193877551020408
2020-06-25,0.4908163265306122
2020-06-25,0.5928571428571427
2020-06-25,0.5333333333333333
2020-06-25,0.5261904761904762
2020-06-25,0.5499999999999999
2020-06-25,0.5738095238095238
2020-06-25,0.5642857142857143
2020-06-25,0.469047619047619
2020-06-25,0.36190476190476184
2020-06-25,0.39497354497354487
2020-06-25,0.4378306878306878
2020-06-25,0.39497354497354487
2020-06-25,0.3711640211640211
2020-06-25,0.3711640211640211
2020-06-25,0.4664021164021164
2020-06-25,0.4592592592592592
2020-06-25,0.5333333333333333
2020-06-25,0.519047619047619
2020-06-25,0.5380952380952381
2020-06-25,0.527891156462585
2020-06-25,0.5945578231292517
2020-06-25,0.558843537414966
2020-06-25,0.5897959183673469
2020-06-25,0.5897959183673469
2020-06-25,0.5802721088435374
2020-06-25,0.6755102040816326
2020-06-25,0.6714285714285715
2020-06-25,0.7
2020-06-25,0.6214285714285713
2020-06-25,0.7047619047619047
2020-06-25,0.6333333333333332
2020-06-25,0.6571428571428571
2020-06-25,0.6571428571428571
2020-06-25,0.6204081632653061
2020-06-25,0.5132653061224489
2020-06-25,0.5561224489795917
2020-06-25,0.5561224489795917
2020-06-25,0.5085034013605442
2020-06-25,0.4727891156462585
2020-06-25,0.37388801674515953
2020-06-25,0.38919413919413914
2020-06-25,0.4606227106227106
2020-06-25,0.532051282051282
2020-06-25,0.45041862899005747
2020-06-25,0.47422815279958136
2020-06-25,0.47422815279958136
2020-06-25,0.5731292517006803
2020-06-25,0.608843537414966
2020-06-25,0.5874149659863945
2020-06-25,0.5874149659863945
2020-06-25,0.6214285714285713
2020-06-25,0.7166666666666667
2020-06-25,0.7166666666666667
2020-06-25,0.7166666666666667
2020-06-25,0.7880952380952381
2020-06-25,0.7636054421768707
2020-06-25,0.7636054421768707
2020-06-25,0.696938775510204
2020-06-25,0.6017006802721088
2020-06-25,0.7088435374149659
2020-06-25,0.6374149659863945
2020-06-25,0.5659863945578231
2020-06-25,0.5404761904761904
2020-06-25,0.5404761904761904
2020-06-25,0.6547619047619048
2020-06-25,0.6479591836734694
2020-06-25,0.576530612244898
2020-06-25,0.6479591836734694
2020-06-25,0.633673469387755
2020-06-25,0.7408163265306121
2020-06-25,0.7408163265306121
2020-06-25,0.6430719656283566
2020-06-25,0.7451127819548872
2020-06-25,0.7808270676691729
2020-06-25,0.6855889724310776
2020-06-25,0.6760651629072681
2020-06-25,0.5808270676691728
2020-06-25,0.5196025778732545
2020-06-25,0.6173469387755102
2020-06-25,0.6173469387755102
2020-06-25,0.6173469387755102
2020-06-25,0.7125850340136053
2020-06-25,0.7125850340136053
2020-06-25,0.8078231292517006
2020-06-25,0.7738095238095237
2020-06-25,0.6785714285714286
2020-06-25,0.6785714285714286
2020-06-25,0.7142857142857143
2020-06-25,0.6122448979591837
2020-06-25,0.6360544217687074
2020-06-25,0.5289115646258503
2020-06-25,0.576530612244898
2020-06-25,0.576530612244898
2020-06-25,0.576530612244898
2020-06-25,0.48129251700680264
2020-06-25,0.5833333333333333
2020-06-25,0.5833333333333333
2020-06-25,0.5761904761904761
2020-06-25,0.6238095238095237
2020-06-25,0.6238095238095237
2020-06-25,0.5095238095238094
2020-06-25,0.519047619047619
2020-06-25,0.42380952380952375
2020-06-25,0.3999999999999999
2020-06-25,0.4428571428571428
2020-06-25,0.34761904761904755
2020-06-25,0.3571428571428571
2020-06-25,0.4238095238095237
2020-06-25,0.438095238095238
2020-06-25,0.5333333333333333
2020-06-25,0.557142857142857
2020-06-25,0.5015873015873015
2020-06-25,0.5968253968253967
2020-06-25,0.6253968253968253
2020-06-25,0.5709750566893423
2020-06-25,0.6424036281179137
2020-06-25,0.6424036281179137
2020-06-25,0.6424036281179137
2020-06-25,0.7058956916099772
2020-06-25,0.610657596371882
2020-06-25,0.5657596371882085
2020-06-25,0.5725623582766438
2020-06-25,0.4654195011337868
2020-06-25,0.4654195011337868
2020-06-25,0.4297052154195011
2020-06-25,0.44557823129251695
2020-06-25,0.44557823129251695
2020-06-25,0.44047619047619035
2020-06-25,0.44642857142857134
2020-06-25,0.4923469387755101
2020-06-25,0.4923469387755101
2020-06-25,0.5994897959183673
2020-06-25,0.5328231292517006
2020-06-25,0.628061224489796
2020-06-25,0.6637755102040817
2020-06-25,0.753061224489796
2020-06-25,0.7
2020-06-25,0.7
2020-06-25,0.7
2020-06-25,0.8142857142857142
