"fecha";"region";"servicio.salud";"carga.estimada";"carga.liminf";"carga.lisup"
"2020-05-09";8;81014;13;7;23
"2020-05-10";8;81014;16;8;27
"2020-05-11";8;81014;19;10;29
"2020-05-12";8;81014;22;12;32
"2020-05-13";8;81014;21;12;31
"2020-05-14";8;81014;20;11;29
"2020-05-15";8;81014;18;8;28
"2020-05-16";8;81014;18;9;27
"2020-05-17";8;81014;24;12;36
"2020-05-18";8;81014;24;13;36
"2020-05-19";8;81014;26;13;38
"2020-05-20";8;81014;30;20;44
"2020-05-21";8;81014;26;15;38
"2020-05-22";8;81014;26;15;38
"2020-05-23";8;81014;28;17;40
"2020-05-24";8;81014;32;19;46
"2020-05-25";8;81014;38;22;52
"2020-05-26";8;81014;33;19;46
"2020-05-27";8;81014;33;23;48
"2020-05-28";8;81014;28;18;43
"2020-05-29";8;81014;28;16;42
"2020-05-30";8;81014;27;17;40
"2020-05-31";8;81014;27;14;39
"2020-06-01";8;81014;28;17;43
"2020-06-02";8;81014;26;16;37
"2020-06-03";8;81014;30;19;43
"2020-06-04";8;81014;29;17;42
"2020-06-05";8;81014;29;17;42
"2020-06-06";8;81014;28;16;39
"2020-06-07";8;81014;28;13;39
"2020-06-08";8;81014;29;17;42
"2020-06-09";8;81014;33;20;47
"2020-06-10";8;81014;36;23;52
"2020-06-11";8;81014;32;19;46
"2020-06-12";8;81014;34;21;49
"2020-06-13";8;81014;37;23;49
"2020-06-14";8;81014;40;26;54
"2020-06-15";8;81014;53;36;74
"2020-06-16";8;81014;61;45;83
"2020-06-17";8;81014;60;45;78
"2020-06-18";8;81014;51;35;69
"2020-06-19";8;81014;49;34;66
"2020-06-20";8;81014;45;34;60
"2020-06-21";8;81014;44;28;62
"2020-06-22";8;81014;49;32;66
"2020-06-23";8;81014;57;39;75
"2020-06-24";8;81014;58;43;77
"2020-06-25";8;81014;49;34;68
"2020-06-26";8;81014;46;33;61
"2020-06-27";8;81014;34;22;50
"2020-06-28";8;81014;34;21;49
"2020-06-29";8;81014;39;25;55
"2020-06-30";8;81014;46;31;62
"2020-07-01";8;81014;53;38;71
"2020-07-02";8;81014;51;35;71
"2020-07-03";8;81014;37;21;53
"2020-07-04";8;81014;37;24;54
"2020-07-05";8;81014;43;29;60
"2020-07-06";8;81014;53;36;72
"2020-07-07";8;81014;42;26;58
"2020-07-08";8;81014;35;21;51
"2020-07-09";8;81014;30;19;43
"2020-07-10";8;81014;34;23;52
"2020-07-11";8;81014;32;19;45
"2020-07-12";8;81014;37;25;53
"2020-07-13";8;81014;38;24;54
"2020-07-14";8;81014;31;18;46
"2020-07-15";8;81014;30;19;43
"2020-07-16";8;81014;27;15;41
"2020-07-17";8;81014;21;12;34
"2020-07-18";8;81014;18;10;30
"2020-07-19";8;81014;21;11;31
"2020-07-20";8;81014;22;13;34
"2020-07-21";8;81014;21;12;33
"2020-07-22";8;81014;23;14;36
"2020-07-23";8;81014;24;13;36
"2020-07-24";8;81014;22;12;35
"2020-07-25";8;81014;25;14;40
"2020-07-26";8;81014;26;15;39
"2020-07-27";8;81014;28;15;47
"2020-07-28";8;81014;27;14;42
"2020-07-29";8;81014;29;15;52
"2020-07-30";8;81014;33;17;59
"2020-07-31";8;81014;29;13;56
"2020-08-01";8;81014;29;13;57
"2020-04-01";9;91011;36;21;51
"2020-04-02";9;91011;30;18;44
"2020-04-03";9;91011;27;15;40
"2020-04-04";9;91011;28;16;41
"2020-04-05";9;91011;26;14;39
"2020-04-06";9;91011;27;14;38
"2020-04-07";9;91011;27;16;40
"2020-04-08";9;91011;24;15;34
"2020-04-09";9;91011;30;19;44
"2020-04-10";9;91011;26;12;38
"2020-04-11";9;91011;21;13;33
"2020-04-12";9;91011;20;11;31
"2020-04-13";9;91011;18;9;29
"2020-04-14";9;91011;20;13;29
"2020-04-15";9;91011;18;9;30
"2020-04-16";9;91011;17;9;28
"2020-04-17";9;91011;14;6;23
"2020-04-18";9;91011;12;5;21
"2020-04-19";9;91011;11;5;20
"2020-04-20";9;91011;12;6;21
"2020-04-21";9;91011;12;4;20
"2020-04-22";9;91011;11;4;20
"2020-04-23";9;91011;9;3;16
"2020-04-24";9;91011;10;3;17
"2020-04-25";9;91011;9;3;16
"2020-04-26";9;91011;8;2;13
"2020-04-27";9;91011;8;3;15
"2020-04-28";9;91011;8;3;16
"2020-04-29";9;91011;9;4;17
"2020-04-30";9;91011;10;4;18
"2020-05-01";9;91011;10;3;17
"2020-05-02";9;91011;10;5;19
"2020-05-03";9;91011;13;6;21
"2020-05-04";9;91011;16;7;25
"2020-05-05";9;91011;14;7;23
"2020-05-06";9;91011;16;8;27
"2020-05-07";9;91011;16;8;25
"2020-05-08";9;91011;16;8;27
"2020-05-09";9;91011;17;10;27
"2020-05-10";9;91011;17;8;26
"2020-05-11";9;91011;18;9;30
"2020-05-12";9;91011;18;9;28
"2020-05-13";9;91011;18;10;30
"2020-05-14";9;91011;18;10;28
"2020-05-15";9;91011;18;9;29
"2020-05-16";9;91011;22;13;33
"2020-05-17";9;91011;25;15;37
"2020-05-18";9;91011;25;15;39
"2020-05-19";9;91011;26;13;39
"2020-05-20";9;91011;33;18;47
"2020-05-21";9;91011;29;18;46
"2020-05-22";9;91011;31;18;46
"2020-05-23";9;91011;36;22;53
"2020-05-24";9;91011;26;15;39
"2020-05-25";9;91011;28;14;40
"2020-05-26";9;91011;39;25;57
"2020-05-27";9;91011;37;24;55
"2020-05-28";9;91011;31;18;45
"2020-05-29";9;91011;29;16;45
"2020-05-30";9;91011;31;19;45
"2020-05-31";9;91011;25;14;37
"2020-06-01";9;91011;33;19;49
"2020-06-02";9;91011;29;18;43
"2020-06-03";9;91011;29;16;42
"2020-06-04";9;91011;24;14;35
"2020-06-05";9;91011;26;14;39
"2020-06-06";9;91011;24;15;37
"2020-06-07";9;91011;21;12;34
"2020-06-08";9;91011;25;13;37
"2020-06-09";9;91011;23;13;33
"2020-06-10";9;91011;27;15;42
"2020-06-11";9;91011;22;13;33
"2020-06-12";9;91011;22;12;34
"2020-06-13";9;91011;18;10;28
"2020-06-14";9;91011;18;9;27
"2020-06-15";9;91011;20;11;31
"2020-06-16";9;91011;18;10;28
"2020-06-17";9;91011;18;10;30
"2020-06-18";9;91011;17;9;27
"2020-06-19";9;91011;17;9;26
"2020-06-20";9;91011;17;8;28
"2020-06-21";9;91011;17;8;27
"2020-06-22";9;91011;21;11;33
"2020-06-23";9;91011;22;13;35
"2020-06-24";9;91011;24;13;35
"2020-06-25";9;91011;22;12;32
"2020-06-26";9;91011;21;12;32
"2020-06-27";9;91011;17;9;29
"2020-06-28";9;91011;20;11;33
"2020-06-29";9;91011;20;11;29
"2020-06-30";9;91011;19;11;29
"2020-07-01";9;91011;17;7;29
"2020-07-02";9;91011;15;7;25
"2020-07-03";9;91011;18;9;27
"2020-07-04";9;91011;18;9;27
"2020-07-05";9;91011;18;9;28
"2020-07-06";9;91011;19;9;30
"2020-07-07";9;91011;17;8;28
"2020-07-08";9;91011;14;6;23
"2020-07-09";9;91011;12;5;22
"2020-07-10";9;91011;14;6;21
"2020-07-11";9;91011;15;7;26
"2020-07-12";9;91011;15;7;25
"2020-07-13";9;91011;18;8;29
"2020-07-14";9;91011;20;10;30
"2020-07-15";9;91011;20;12;32
"2020-07-16";9;91011;19;9;31
"2020-07-17";9;91011;19;10;32
"2020-07-18";9;91011;22;12;35
"2020-07-19";9;91011;23;12;34
"2020-07-20";9;91011;24;13;36
"2020-07-21";9;91011;22;12;34
"2020-07-22";9;91011;22;13;33
"2020-07-23";9;91011;26;15;39
"2020-07-24";9;91011;21;11;35
"2020-07-25";9;91011;19;9;31
"2020-07-26";9;91011;18;8;31
"2020-07-27";9;91011;22;11;37
"2020-07-28";9;91011;27;12;44
"2020-07-29";9;91011;28;13;46
"2020-07-30";9;91011;32;16;51
"2020-07-31";9;91011;32;16;56
"2020-08-01";9;91011;32;12;55
"2020-04-01";9;91012;3;0;8
"2020-04-02";9;91012;3;0;6
"2020-04-03";9;91012;4;1;8
"2020-04-04";9;91012;3;0;7
"2020-04-05";9;91012;3;0;8
"2020-04-06";9;91012;3;0;8
"2020-04-07";9;91012;3;0;7
"2020-04-08";9;91012;4;1;10
"2020-04-09";9;91012;4;1;9
"2020-04-10";9;91012;5;1;9
"2020-04-11";9;91012;5;1;11
"2020-04-12";9;91012;6;2;13
"2020-04-13";9;91012;9;3;16
"2020-04-14";9;91012;10;4;19
"2020-04-15";9;91012;11;5;19
"2020-04-16";9;91012;13;6;22
"2020-04-17";9;91012;12;5;21
"2020-04-18";9;91012;13;6;23
"2020-04-19";9;91012;10;4;17
"2020-04-20";9;91012;12;4;20
"2020-04-21";9;91012;9;3;17
"2020-04-22";9;91012;8;3;16
"2020-04-23";9;91012;7;2;14
"2020-04-24";9;91012;7;2;15
"2020-04-25";9;91012;6;1;13
"2020-04-26";9;91012;7;2;14
"2020-04-27";9;91012;5;2;11
"2020-04-28";9;91012;6;1;12
"2020-04-29";9;91012;5;1;10
"2020-04-30";9;91012;6;1;11
"2020-05-01";9;91012;6;2;12
"2020-05-02";9;91012;5;1;10
"2020-05-03";9;91012;4;0;10
"2020-05-04";9;91012;5;1;9
"2020-05-05";9;91012;5;1;10
"2020-05-06";9;91012;5;1;10
"2020-05-07";9;91012;6;2;12
"2020-05-08";9;91012;5;1;11
"2020-05-09";9;91012;6;1;13
"2020-05-10";9;91012;7;2;15
"2020-05-11";9;91012;6;2;12
"2020-05-12";9;91012;8;2;15
"2020-05-13";9;91012;7;3;15
"2020-05-14";9;91012;7;2;14
"2020-05-15";9;91012;7;2;14
"2020-05-16";9;91012;12;5;20
"2020-05-17";9;91012;10;4;19
"2020-05-18";9;91012;12;6;21
"2020-05-19";9;91012;10;3;19
"2020-05-20";9;91012;12;5;20
"2020-05-21";9;91012;10;4;17
"2020-05-22";9;91012;13;5;24
"2020-05-23";9;91012;12;6;21
"2020-05-24";9;91012;10;4;16
"2020-05-25";9;91012;10;4;19
"2020-05-26";9;91012;10;3;18
"2020-05-27";9;91012;9;3;16
"2020-05-28";9;91012;8;3;17
"2020-05-29";9;91012;9;2;18
"2020-05-30";9;91012;9;3;15
"2020-05-31";9;91012;12;4;21
"2020-06-01";9;91012;13;6;22
"2020-06-02";9;91012;13;6;23
"2020-06-03";9;91012;12;5;21
"2020-06-04";9;91012;20;10;34
"2020-06-05";9;91012;17;8;29
"2020-06-06";9;91012;18;7;31
"2020-06-07";9;91012;18;8;28
"2020-06-08";9;91012;26;13;41
"2020-06-09";9;91012;17;7;29
"2020-06-10";9;91012;17;8;29
"2020-06-11";9;91012;17;8;27
"2020-06-12";9;91012;13;4;21
"2020-06-13";9;91012;16;8;30
"2020-06-14";9;91012;11;5;20
"2020-06-15";9;91012;15;8;25
"2020-06-16";9;91012;12;4;21
"2020-06-17";9;91012;12;5;21
"2020-06-18";9;91012;11;3;20
"2020-06-19";9;91012;10;4;19
"2020-06-20";9;91012;11;5;20
"2020-06-21";9;91012;9;3;17
"2020-06-22";9;91012;10;4;17
"2020-06-23";9;91012;11;5;18
"2020-06-24";9;91012;11;5;19
"2020-06-25";9;91012;12;5;20
"2020-06-26";9;91012;9;3;17
"2020-06-27";9;91012;11;4;17
"2020-06-28";9;91012;10;3;18
"2020-06-29";9;91012;9;3;17
"2020-06-30";9;91012;9;3;16
"2020-07-01";9;91012;8;3;16
"2020-07-02";9;91012;7;2;15
"2020-07-03";9;91012;10;4;19
"2020-07-04";9;91012;8;3;15
"2020-07-05";9;91012;12;5;21
"2020-07-06";9;91012;9;3;17
"2020-07-07";9;91012;7;3;14
"2020-07-08";9;91012;8;2;14
"2020-07-09";9;91012;6;1;11
"2020-07-10";9;91012;7;2;12
"2020-07-11";9;91012;6;1;12
"2020-07-12";9;91012;7;2;14
"2020-07-13";9;91012;8;2;15
"2020-07-14";9;91012;8;2;17
"2020-07-15";9;91012;11;4;20
"2020-07-16";9;91012;10;3;18
"2020-07-17";9;91012;14;5;23
"2020-07-18";9;91012;13;5;23
"2020-07-19";9;91012;14;5;25
"2020-07-20";9;91012;16;6;30
"2020-07-21";9;91012;18;10;29
"2020-07-22";9;91012;16;7;32
"2020-07-23";9;91012;24;11;42
"2020-07-24";9;91012;13;5;22
"2020-07-25";9;91012;14;5;26
"2020-07-26";9;91012;13;6;24
"2020-07-27";9;91012;23;11;39
"2020-07-28";9;91012;17;6;30
"2020-07-29";9;91012;18;8;36
"2020-07-30";9;91012;21;7;49
"2020-07-31";9;91012;21;7;52
"2020-08-01";9;91012;22;6;86
"2020-04-01";10;101012;14;7;24
"2020-04-02";10;101012;12;5;20
"2020-04-03";10;101012;12;5;20
"2020-04-04";10;101012;10;4;17
"2020-04-05";10;101012;8;2;16
"2020-04-06";10;101012;8;3;15
"2020-04-07";10;101012;8;3;15
"2020-04-08";10;101012;6;2;14
"2020-04-09";10;101012;5;1;11
"2020-04-10";10;101012;5;1;11
"2020-04-11";10;101012;5;1;9
"2020-04-12";10;101012;5;1;11
"2020-04-13";10;101012;5;1;11
"2020-04-14";10;101012;4;1;8
"2020-04-15";10;101012;4;1;11
"2020-04-16";10;101012;4;1;9
"2020-04-17";10;101012;5;1;11
"2020-04-18";10;101012;5;1;11
"2020-04-19";10;101012;6;1;11
"2020-04-20";10;101012;5;1;12
"2020-04-21";10;101012;4;1;10
"2020-04-22";10;101012;4;0;9
"2020-04-23";10;101012;4;0;9
"2020-04-24";10;101012;3;0;7
"2020-04-25";10;101012;3;0;8
"2020-04-26";10;101012;3;0;8
"2020-04-27";10;101012;3;0;8
"2020-04-28";10;101012;4;1;10
"2020-04-29";10;101012;4;1;10
"2020-04-30";10;101012;4;1;9
"2020-05-01";10;101012;5;1;10
"2020-05-02";10;101012;4;0;10
"2020-05-03";10;101012;4;0;8
"2020-05-04";10;101012;4;1;10
"2020-05-05";10;101012;4;1;8
"2020-05-06";10;101012;4;0;9
"2020-05-07";10;101012;4;0;9
"2020-05-08";10;101012;5;1;11
"2020-05-09";10;101012;4;0;9
"2020-05-10";10;101012;5;1;11
"2020-05-11";10;101012;5;1;11
"2020-05-12";10;101012;4;1;9
"2020-05-13";10;101012;3;0;6
"2020-05-14";10;101012;3;0;6
"2020-05-15";10;101012;2;0;6
"2020-05-16";10;101012;2;0;6
"2020-05-17";10;101012;3;0;7
"2020-05-18";10;101012;3;0;8
"2020-05-19";10;101012;3;0;8
"2020-05-20";10;101012;4;0;9
"2020-05-21";10;101012;7;2;15
"2020-05-22";10;101012;9;3;17
"2020-05-23";10;101012;10;4;17
"2020-05-24";10;101012;11;4;20
"2020-05-25";10;101012;10;3;18
"2020-05-26";10;101012;10;5;18
"2020-05-27";10;101012;10;3;18
"2020-05-28";10;101012;8;2;15
"2020-05-29";10;101012;6;1;13
"2020-05-30";10;101012;6;1;12
"2020-05-31";10;101012;5;1;10
"2020-06-01";10;101012;6;2;12
"2020-06-02";10;101012;7;2;14
"2020-06-03";10;101012;8;2;15
"2020-06-04";10;101012;8;2;14
"2020-06-05";10;101012;6;1;13
"2020-06-06";10;101012;5;1;11
"2020-06-07";10;101012;5;1;11
"2020-06-08";10;101012;6;1;11
"2020-06-09";10;101012;5;1;10
"2020-06-10";10;101012;6;1;14
"2020-06-11";10;101012;6;2;11
"2020-06-12";10;101012;7;1;14
"2020-06-13";10;101012;7;2;15
"2020-06-14";10;101012;7;2;13
"2020-06-15";10;101012;5;1;11
"2020-06-16";10;101012;5;1;12
"2020-06-17";10;101012;3;0;8
"2020-06-18";10;101012;3;0;7
"2020-06-19";10;101012;2;0;7
"2020-06-20";10;101012;2;0;6
"2020-06-21";10;101012;2;0;5
"2020-06-22";10;101012;2;0;5
"2020-06-23";10;101012;2;0;5
"2020-06-24";10;101012;2;0;6
"2020-06-25";10;101012;3;0;7
"2020-06-26";10;101012;3;1;8
"2020-06-27";10;101012;4;0;9
"2020-06-28";10;101012;4;1;9
"2020-06-29";10;101012;4;0;8
"2020-06-30";10;101012;4;1;9
"2020-07-01";10;101012;5;2;10
"2020-07-02";10;101012;5;1;12
"2020-07-03";10;101012;7;2;13
"2020-07-04";10;101012;6;1;12
"2020-07-05";10;101012;6;1;11
"2020-07-06";10;101012;7;2;13
"2020-07-07";10;101012;8;3;14
"2020-07-08";10;101012;9;3;16
"2020-07-09";10;101012;8;3;17
"2020-07-10";10;101012;10;4;18
"2020-07-11";10;101012;11;4;21
"2020-07-12";10;101012;8;3;16
"2020-07-13";10;101012;10;4;20
"2020-07-14";10;101012;12;6;23
"2020-07-15";10;101012;17;8;30
"2020-07-16";10;101012;12;5;22
"2020-07-17";10;101012;13;6;21
"2020-07-18";10;101012;11;4;19
"2020-07-19";10;101012;10;4;18
"2020-07-20";10;101012;11;4;19
"2020-07-21";10;101012;13;6;21
"2020-07-22";10;101012;16;6;27
"2020-07-23";10;101012;16;7;28
"2020-07-24";10;101012;15;7;25
"2020-07-25";10;101012;16;8;26
"2020-07-26";10;101012;19;10;30
"2020-07-27";10;101012;26;12;46
"2020-07-28";10;101012;32;18;48
"2020-07-29";10;101012;33;14;60
"2020-07-30";10;101012;52;30;81
"2020-07-31";10;101012;63;28;111
"2020-08-01";10;101012;60;20;148
"2020-04-01";13;131013;954;879;1033
"2020-04-02";13;131013;809;731;887
"2020-04-03";13;131013;740;669;812
"2020-04-04";13;131013;834;762;908
"2020-04-05";13;131013;842;757;934
"2020-04-06";13;131013;1076;979;1162
"2020-04-07";13;131013;912;827;985
"2020-04-08";13;131013;990;912;1082
"2020-04-09";13;131013;1082;985;1172
"2020-04-10";13;131013;1205;1117;1301
"2020-04-11";13;131013;861;793;940
"2020-04-12";13;131013;932;833;1029
"2020-04-13";13;131013;1406;1298;1507
"2020-04-14";13;131013;1241;1150;1355
"2020-04-15";13;131013;1660;1557;1789
"2020-04-16";13;131013;1494;1394;1613
"2020-04-17";13;131013;1660;1555;1799
"2020-04-18";13;131013;1787;1665;1911
"2020-04-19";13;131013;1746;1622;1846
"2020-04-20";13;131013;3034;2891;3175
"2020-04-21";13;131013;2392;2263;2520
"2020-04-22";13;131013;2817;2679;2962
"2020-04-23";13;131013;3078;2948;3226
"2020-04-24";13;131013;3819;3653;4005
"2020-04-25";13;131013;4069;3870;4265
"2020-04-26";13;131013;4194;4001;4362
"2020-04-27";13;131013;6451;6193;6688
"2020-04-28";13;131013;6247;5994;6466
"2020-04-29";13;131013;6298;6058;6549
"2020-04-30";13;131013;7656;7365;7970
"2020-05-01";13;131013;11368;11055;11697
"2020-05-02";13;131013;10640;10316;10968
"2020-05-03";13;131013;11168;10898;11520
"2020-05-04";13;131013;15538;15184;15908
"2020-05-05";13;131013;13918;13532;14272
"2020-05-06";13;131013;12415;12059;12744
"2020-05-07";13;131013;12917;12587;13227
"2020-05-08";13;131013;14235;13866;14616
"2020-05-09";13;131013;15031;14661;15441
"2020-05-10";13;131013;16975;16644;17312
"2020-05-11";13;131013;18452;18070;18811
"2020-05-12";13;131013;16306;15895;16676
"2020-05-13";13;131013;14943;14624;15306
"2020-05-14";13;131013;14211;13870;14602
"2020-05-15";13;131013;18944;18518;19343
"2020-05-16";13;131013;17063;16658;17428
"2020-05-17";13;131013;16959;16610;17331
"2020-05-18";13;131013;20979;20581;21320
"2020-05-19";13;131013;17168;16797;17504
"2020-05-20";13;131013;20130;19778;20550
"2020-05-21";13;131013;17046;16670;17417
"2020-05-22";13;131013;20089;19661;20479
"2020-05-23";13;131013;18655;18258;18996
"2020-05-24";13;131013;16944;16547;17309
"2020-05-25";13;131013;21929;21479;22265
"2020-05-26";13;131013;16511;16121;16864
"2020-05-27";13;131013;16228;15885;16593
"2020-05-28";13;131013;16787;16408;17137
"2020-05-29";13;131013;16808;16366;17229
"2020-05-30";13;131013;16098;15735;16483
"2020-05-31";13;131013;15289;14957;15719
"2020-06-01";13;131013;22436;22049;22881
"2020-06-02";13;131013;14304;13930;14718
"2020-06-03";13;131013;13428;13044;13754
"2020-06-04";13;131013;13015;12695;13299
"2020-06-05";13;131013;14924;14590;15232
"2020-06-06";13;131013;13388;13072;13680
"2020-06-07";13;131013;11895;11553;12228
"2020-06-08";13;131013;14580;14289;14895
"2020-06-09";13;131013;11089;10762;11341
"2020-06-10";13;131013;11890;11563;12190
"2020-06-11";13;131013;10278;9928;10609
"2020-06-12";13;131013;11248;10952;11602
"2020-06-13";13;131013;10598;10296;10920
"2020-06-14";13;131013;10110;9839;10390
"2020-06-15";13;131013;11834;11541;12095
"2020-06-16";13;131013;9326;9063;9603
"2020-06-17";13;131013;8435;8146;8699
"2020-06-18";13;131013;8875;8638;9120
"2020-06-19";13;131013;8888;8608;9199
"2020-06-20";13;131013;8780;8504;9055
"2020-06-21";13;131013;7864;7414;8336
"2020-06-22";13;131013;8565;8037;9011
"2020-06-23";13;131013;7380;7050;7798
"2020-06-24";13;131013;6712;6396;7033
"2020-06-25";13;131013;6326;5932;6749
"2020-06-26";13;131013;6737;6381;7164
"2020-06-27";13;131013;5710;5395;6101
"2020-06-28";13;131013;6210;5682;6703
"2020-06-29";13;131013;7263;6632;7911
"2020-06-30";13;131013;6571;6037;7018
"2020-07-01";13;131013;6990;6388;7717
"2020-07-02";13;131013;4969;4549;5423
"2020-07-03";13;131013;5261;4802;5758
"2020-07-04";13;131013;5508;4975;6015
"2020-07-05";13;131013;5175;4939;5397
"2020-07-06";13;131013;5120;4882;5391
"2020-07-07";13;131013;4425;4211;4719
"2020-07-08";13;131013;3907;3697;4215
"2020-07-09";13;131013;3747;3583;3938
"2020-07-10";13;131013;4088;3866;4284
"2020-07-11";13;131013;3746;3545;3967
"2020-07-12";13;131013;3060;2475;3903
"2020-07-13";13;131013;3018;2442;3890
"2020-07-14";13;131013;2289;1887;2886
"2020-07-15";13;131013;1341;1022;1888
"2020-07-16";13;131013;1070;788;1562
"2020-07-17";13;131013;1534;870;2767
"2020-04-01";13;131012;951;860;1042
"2020-04-02";13;131012;830;747;905
"2020-04-03";13;131012;759;678;833
"2020-04-04";13;131012;825;738;912
"2020-04-05";13;131012;869;784;962
"2020-04-06";13;131012;1082;1000;1182
"2020-04-07";13;131012;956;873;1046
"2020-04-08";13;131012;1007;923;1089
"2020-04-09";13;131012;1089;1003;1194
"2020-04-10";13;131012;1213;1131;1293
"2020-04-11";13;131012;866;781;952
"2020-04-12";13;131012;953;863;1041
"2020-04-13";13;131012;1424;1305;1531
"2020-04-14";13;131012;1287;1179;1402
"2020-04-15";13;131012;1715;1607;1840
"2020-04-16";13;131012;1516;1399;1630
"2020-04-17";13;131012;1687;1583;1803
"2020-04-18";13;131012;1814;1688;1959
"2020-04-19";13;131012;1757;1656;1869
"2020-04-20";13;131012;3096;2954;3256
"2020-04-21";13;131012;2405;2276;2540
"2020-04-22";13;131012;2841;2676;2986
"2020-04-23";13;131012;3104;2952;3255
"2020-04-24";13;131012;3908;3721;4089
"2020-04-25";13;131012;4154;3964;4341
"2020-04-26";13;131012;4300;4100;4488
"2020-04-27";13;131012;6561;6353;6828
"2020-04-28";13;131012;6313;6091;6548
"2020-04-29";13;131012;6326;6121;6544
"2020-04-30";13;131012;7795;7522;8061
"2020-05-01";13;131012;11515;11211;11800
"2020-05-02";13;131012;10699;10357;11022
"2020-05-03";13;131012;11256;10897;11609
"2020-05-04";13;131012;15761;15361;16183
"2020-05-05";13;131012;13927;13561;14306
"2020-05-06";13;131012;12401;12069;12711
"2020-05-07";13;131012;12987;12664;13384
"2020-05-08";13;131012;14358;13993;14753
"2020-05-09";13;131012;15161;14776;15518
"2020-05-10";13;131012;17185;16819;17534
"2020-05-11";13;131012;18643;18240;19042
"2020-05-12";13;131012;16504;16014;16949
"2020-05-13";13;131012;15440;15074;15785
"2020-05-14";13;131012;14561;14182;14848
"2020-05-15";13;131012;19247;18896;19635
"2020-05-16";13;131012;17269;16895;17701
"2020-05-17";13;131012;17300;16863;17700
"2020-05-18";13;131012;21560;21143;21992
"2020-05-19";13;131012;17703;17290;18112
"2020-05-20";13;131012;20736;20316;21139
"2020-05-21";13;131012;17634;17256;18035
"2020-05-22";13;131012;20770;20365;21148
"2020-05-23";13;131012;19424;19025;19748
"2020-05-24";13;131012;17654;17212;18053
"2020-05-25";13;131012;22746;22356;23176
"2020-05-26";13;131012;17074;16710;17444
"2020-05-27";13;131012;16985;16559;17359
"2020-05-28";13;131012;17454;16999;17825
"2020-05-29";13;131012;17405;17021;17788
"2020-05-30";13;131012;16656;16270;17052
"2020-05-31";13;131012;15807;15493;16143
"2020-06-01";13;131012;23234;22778;23691
"2020-06-02";13;131012;14957;14569;15311
"2020-06-03";13;131012;14128;13736;14497
"2020-06-04";13;131012;13468;13159;13805
"2020-06-05";13;131012;15798;15410;16227
"2020-06-06";13;131012;13976;13644;14301
"2020-06-07";13;131012;12432;12151;12774
"2020-06-08";13;131012;15364;15051;15697
"2020-06-09";13;131012;11755;11414;12106
"2020-06-10";13;131012;12700;12406;13008
"2020-06-11";13;131012;10792;10477;11107
"2020-06-12";13;131012;12077;11730;12428
"2020-06-13";13;131012;11425;11098;11744
"2020-06-14";13;131012;10790;10499;11058
"2020-06-15";13;131012;12769;12444;13098
"2020-06-16";13;131012;10115;9832;10512
"2020-06-17";13;131012;9076;8785;9349
"2020-06-18";13;131012;9522;9259;9782
"2020-06-19";13;131012;9597;9257;9864
"2020-06-20";13;131012;9469;9193;9787
"2020-06-21";13;131012;8461;8004;8790
"2020-06-22";13;131012;9227;8708;9648
"2020-06-23";13;131012;7932;7613;8217
"2020-06-24";13;131012;7239;6887;7559
"2020-06-25";13;131012;6877;6563;7144
"2020-06-26";13;131012;7122;6716;7466
"2020-06-27";13;131012;6114;5759;6427
"2020-06-28";13;131012;6943;6595;7285
"2020-06-29";13;131012;7901;7492;8371
"2020-06-30";13;131012;7284;6934;7839
"2020-07-01";13;131012;7786;7345;8254
"2020-07-02";13;131012;5485;5206;5843
"2020-07-03";13;131012;5816;5535;6199
"2020-07-04";13;131012;6090;5799;6428
"2020-07-05";13;131012;5680;5037;6268
"2020-07-06";13;131012;5701;5231;6145
"2020-07-07";13;131012;4977;4448;5379
"2020-07-08";13;131012;4439;3920;4881
"2020-07-09";13;131012;4205;3865;4488
"2020-07-10";13;131012;4526;4084;4917
"2020-07-11";13;131012;4023;3597;4356
"2020-07-12";13;131012;3186;2697;3597
"2020-07-13";13;131012;3172;2662;3734
"2020-07-14";13;131012;2517;2092;2900
"2020-07-15";13;131012;1405;1164;1704
"2020-07-16";13;131012;1099;851;1408
"2020-07-17";13;131012;1400;841;2123
"2020-04-01";13;131011;763;690;842
"2020-04-02";13;131011;665;589;748
"2020-04-03";13;131011;600;525;667
"2020-04-04";13;131011;641;581;698
"2020-04-05";13;131011;656;580;732
"2020-04-06";13;131011;815;742;890
"2020-04-07";13;131011;712;648;793
"2020-04-08";13;131011;812;728;899
"2020-04-09";13;131011;871;801;942
"2020-04-10";13;131011;930;841;1007
"2020-04-11";13;131011;681;622;744
"2020-04-12";13;131011;730;658;816
"2020-04-13";13;131011;1108;1020;1191
"2020-04-14";13;131011;978;876;1066
"2020-04-15";13;131011;1308;1229;1392
"2020-04-16";13;131011;1195;1110;1281
"2020-04-17";13;131011;1301;1194;1408
"2020-04-18";13;131011;1345;1228;1460
"2020-04-19";13;131011;1265;1180;1361
"2020-04-20";13;131011;2394;2245;2537
"2020-04-21";13;131011;1845;1724;1974
"2020-04-22";13;131011;2208;2085;2377
"2020-04-23";13;131011;2448;2311;2576
"2020-04-24";13;131011;3028;2870;3199
"2020-04-25";13;131011;3111;2928;3260
"2020-04-26";13;131011;3082;2935;3240
"2020-04-27";13;131011;5001;4827;5198
"2020-04-28";13;131011;4747;4591;4941
"2020-04-29";13;131011;4849;4688;5023
"2020-04-30";13;131011;5803;5600;5988
