"fecha";"region";"provincia";"carga.estimada";"carga.liminf";"carga.lisup"
"2020-05-11";5;54;3;0;6
"2020-05-12";5;54;4;1;8
"2020-05-13";5;54;4;0;9
"2020-05-14";5;54;5;1;10
"2020-05-15";5;54;4;1;8
"2020-05-16";5;54;4;1;9
"2020-05-17";5;54;4;1;9
"2020-05-18";5;54;4;1;9
"2020-05-19";5;54;5;1;10
"2020-05-20";5;54;5;1;10
"2020-05-21";5;54;6;1;12
"2020-05-22";5;54;5;1;11
"2020-05-23";5;54;6;1;11
"2020-05-24";5;54;7;1;13
"2020-05-25";5;54;8;2;14
"2020-05-26";5;54;7;2;14
"2020-05-27";5;54;9;2;17
"2020-05-28";5;54;8;3;16
"2020-05-29";5;54;9;3;16
"2020-05-30";5;54;9;3;16
"2020-05-31";5;54;7;2;13
"2020-06-01";5;54;8;4;15
"2020-06-02";5;54;8;3;15
"2020-06-03";5;54;10;4;17
"2020-06-04";5;54;10;5;17
"2020-06-05";5;54;10;4;16
"2020-06-06";5;54;10;4;19
"2020-06-07";5;54;10;4;19
"2020-06-08";5;54;11;5;19
"2020-06-09";5;54;11;4;19
"2020-06-10";5;54;10;4;19
"2020-06-11";5;54;11;5;21
"2020-06-12";5;54;14;6;23
"2020-06-13";5;54;15;6;25
"2020-06-14";5;54;14;6;24
"2020-06-15";5;54;16;8;27
"2020-06-16";5;54;14;6;25
"2020-06-17";5;54;12;5;21
"2020-06-18";5;54;12;5;20
"2020-06-19";5;54;11;5;19
"2020-06-20";5;54;12;5;20
"2020-06-21";5;54;10;4;17
"2020-06-22";5;54;11;5;18
"2020-06-23";5;54;11;4;19
"2020-06-24";5;54;14;6;23
"2020-06-25";5;54;12;5;20
"2020-06-26";5;54;10;4;18
"2020-06-27";5;54;9;4;17
"2020-06-28";5;54;9;4;16
"2020-06-29";5;54;10;4;19
"2020-06-30";5;54;10;4;19
"2020-07-01";5;54;12;5;20
"2020-07-02";5;54;11;4;18
"2020-07-03";5;54;10;4;18
"2020-07-04";5;54;10;4;17
"2020-07-05";5;54;9;3;18
"2020-07-06";5;54;10;3;18
"2020-07-07";5;54;10;4;18
"2020-07-08";5;54;10;4;18
"2020-07-09";5;54;10;4;18
"2020-07-10";5;54;10;3;17
"2020-07-11";5;54;8;3;15
"2020-07-12";5;54;7;1;13
"2020-07-13";5;54;8;2;14
"2020-07-14";5;54;8;3;15
"2020-07-15";5;54;9;4;18
"2020-07-16";5;54;11;4;20
"2020-07-17";5;54;11;4;22
"2020-07-18";5;54;10;4;20
"2020-07-19";5;54;9;3;15
"2020-07-20";5;54;9;3;15
"2020-07-21";5;54;8;3;16
"2020-07-22";5;54;9;3;17
"2020-07-23";5;54;10;3;19
"2020-07-24";5;54;8;2;16
"2020-07-25";5;54;8;2;16
"2020-07-26";5;54;8;2;17
"2020-07-27";5;54;8;2;19
"2020-07-28";5;54;9;2;18
"2020-07-29";5;54;9;3;22
"2020-07-30";5;54;9;2;24
"2020-07-31";5;54;9;2;24
"2020-08-01";5;54;9;2;26
"2020-04-01";5;53;1;0;3
"2020-04-02";5;53;1;0;3
"2020-04-03";5;53;0;0;2
"2020-04-04";5;53;1;0;2
"2020-04-05";5;53;1;0;3
"2020-04-06";5;53;1;0;3
"2020-04-07";5;53;1;0;2
"2020-04-08";5;53;1;0;3
"2020-04-09";5;53;1;0;2
"2020-04-10";5;53;1;0;3
"2020-04-11";5;53;1;0;2
"2020-04-12";5;53;1;0;2
"2020-04-13";5;53;1;0;3
"2020-04-14";5;53;1;0;2
"2020-04-15";5;53;1;0;2
"2020-04-16";5;53;1;0;2
"2020-04-17";5;53;1;0;2
"2020-04-18";5;53;1;0;2
"2020-04-19";5;53;1;0;3
"2020-04-20";5;53;1;0;2
"2020-04-21";5;53;1;0;3
"2020-04-22";5;53;1;0;3
"2020-04-23";5;53;1;0;3
"2020-04-24";5;53;1;0;4
"2020-04-25";5;53;1;0;4
"2020-04-26";5;53;1;0;3
"2020-04-27";5;53;1;0;4
"2020-04-28";5;53;1;0;4
"2020-04-29";5;53;2;0;5
"2020-04-30";5;53;3;0;6
"2020-05-01";5;53;3;0;9
"2020-05-02";5;53;4;0;9
"2020-05-03";5;53;5;1;11
"2020-05-04";5;53;4;0;9
"2020-05-05";5;53;6;1;11
"2020-05-06";5;53;4;1;9
"2020-05-07";5;53;6;1;11
"2020-05-08";5;53;5;1;11
"2020-05-09";5;53;7;2;13
"2020-05-10";5;53;8;2;14
"2020-05-11";5;53;11;3;21
"2020-05-12";5;53;9;3;18
"2020-05-13";5;53;12;5;22
"2020-05-14";5;53;12;6;21
"2020-05-15";5;53;14;6;23
"2020-05-16";5;53;16;9;27
"2020-05-17";5;53;20;11;30
"2020-05-18";5;53;17;8;28
"2020-05-19";5;53;20;10;33
"2020-05-20";5;53;18;9;28
"2020-05-21";5;53;17;9;27
"2020-05-22";5;53;18;10;30
"2020-05-23";5;53;24;12;37
"2020-05-24";5;53;19;10;33
"2020-05-25";5;53;23;11;36
"2020-05-26";5;53;21;11;33
"2020-05-27";5;53;20;9;33
"2020-05-28";5;53;19;9;30
"2020-05-29";5;53;17;9;27
"2020-05-30";5;53;24;12;36
"2020-05-31";5;53;18;9;30
"2020-06-01";5;53;29;16;44
"2020-06-02";5;53;24;12;36
"2020-06-03";5;53;25;13;39
"2020-06-04";5;53;49;33;68
"2020-06-05";5;53;18;10;28
"2020-06-06";5;53;26;15;44
"2020-06-07";5;53;17;8;28
"2020-06-08";5;53;24;13;38
"2020-06-09";5;53;17;8;28
"2020-06-10";5;53;19;10;29
"2020-06-11";5;53;20;10;31
"2020-06-12";5;53;18;9;29
"2020-06-13";5;53;30;16;47
"2020-06-14";5;53;15;6;26
"2020-06-15";5;53;24;13;38
"2020-06-16";5;53;23;13;35
"2020-06-17";5;53;20;10;32
"2020-06-18";5;53;19;8;31
"2020-06-19";5;53;18;10;29
"2020-06-20";5;53;15;6;26
"2020-06-21";5;53;18;8;29
"2020-06-22";5;53;21;11;36
"2020-06-23";5;53;17;7;28
"2020-06-24";5;53;19;11;31
"2020-06-25";5;53;16;7;26
"2020-06-26";5;53;13;6;23
"2020-06-27";5;53;12;6;20
"2020-06-28";5;53;12;6;20
"2020-06-29";5;53;14;6;24
"2020-06-30";5;53;14;6;24
"2020-07-01";5;53;16;8;27
"2020-07-02";5;53;16;7;26
"2020-07-03";5;53;11;4;19
"2020-07-04";5;53;18;8;30
"2020-07-05";5;53;11;4;19
"2020-07-06";5;53;16;8;28
"2020-07-07";5;53;14;5;25
"2020-07-08";5;53;15;7;27
"2020-07-09";5;53;14;5;23
"2020-07-10";5;53;14;6;24
"2020-07-11";5;53;12;5;20
"2020-07-12";5;53;14;6;26
"2020-07-13";5;53;18;9;29
"2020-07-14";5;53;12;5;22
"2020-07-15";5;53;18;9;32
"2020-07-16";5;53;11;4;20
"2020-07-17";5;53;16;7;27
"2020-07-18";5;53;14;5;23
"2020-07-19";5;53;11;5;20
"2020-07-20";5;53;13;5;22
"2020-07-21";5;53;10;4;19
"2020-07-22";5;53;12;5;20
"2020-07-23";5;53;11;4;21
"2020-07-24";5;53;9;3;16
"2020-07-25";5;53;7;2;13
"2020-07-26";5;53;8;2;17
"2020-07-27";5;53;6;2;14
"2020-07-28";5;53;6;1;14
"2020-07-29";5;53;6;1;12
"2020-07-30";5;53;5;1;12
"2020-07-31";5;53;5;1;14
"2020-08-01";5;53;5;1;13
"2020-04-01";5;52;0;0;2
"2020-04-02";5;52;0;0;1
"2020-04-03";5;52;0;0;1
"2020-04-04";5;52;0;0;1
"2020-04-05";5;52;0;0;1
"2020-04-06";5;52;0;0;1
"2020-04-07";5;52;0;0;0
"2020-04-08";5;52;0;0;1
"2020-04-09";5;52;0;0;1
"2020-04-10";5;52;0;0;0
"2020-04-11";5;52;0;0;0
"2020-04-12";5;52;0;0;0
"2020-04-13";5;52;0;0;0
"2020-04-14";5;52;0;0;0
"2020-04-15";5;52;0;0;0
"2020-04-16";5;52;0;0;0
"2020-04-17";5;52;0;0;0
"2020-04-18";5;52;0;0;0
"2020-04-19";5;52;0;0;0
"2020-04-20";5;52;0;0;0
"2020-04-21";5;52;0;0;0
"2020-04-22";5;52;0;0;0
"2020-04-23";5;52;0;0;0
"2020-04-24";5;52;0;0;0
"2020-04-25";5;52;0;0;0
"2020-04-26";5;52;0;0;0
"2020-04-27";5;52;0;0;0
"2020-04-28";5;52;0;0;0
"2020-04-29";5;52;0;0;0
"2020-04-30";5;52;0;0;0
"2020-05-01";5;52;0;0;0
"2020-05-02";5;52;0;0;0
"2020-05-03";5;52;0;0;0
"2020-05-04";5;52;0;0;0
"2020-05-05";5;52;0;0;0
"2020-05-06";5;52;0;0;0
"2020-05-07";5;52;0;0;0
"2020-05-08";5;52;0;0;0
"2020-05-09";5;52;0;0;0
"2020-05-10";5;52;0;0;0
"2020-05-11";5;52;0;0;0
"2020-05-12";5;52;0;0;0
"2020-05-13";5;52;0;0;0
"2020-05-14";5;52;0;0;0
"2020-05-15";5;52;0;0;0
"2020-05-16";5;52;0;0;0
"2020-05-17";5;52;0;0;0
"2020-05-18";5;52;0;0;0
"2020-05-19";5;52;0;0;0
"2020-05-20";5;52;0;0;0
"2020-05-21";5;52;0;0;0
"2020-05-22";5;52;0;0;0
"2020-05-23";5;52;0;0;0
"2020-05-24";5;52;0;0;0
"2020-05-25";5;52;0;0;0
"2020-05-26";5;52;0;0;0
"2020-05-27";5;52;0;0;0
"2020-05-28";5;52;0;0;0
"2020-05-29";5;52;0;0;0
"2020-05-30";5;52;0;0;0
"2020-05-31";5;52;0;0;0
"2020-06-01";5;52;0;0;0
"2020-06-02";5;52;0;0;0
"2020-06-03";5;52;0;0;0
"2020-06-04";5;52;0;0;0
"2020-06-05";5;52;0;0;0
"2020-06-06";5;52;0;0;0
"2020-06-07";5;52;0;0;0
"2020-06-08";5;52;0;0;0
"2020-06-09";5;52;0;0;0
"2020-06-10";5;52;0;0;0
"2020-06-11";5;52;0;0;0
"2020-06-12";5;52;0;0;0
"2020-06-13";5;52;0;0;0
"2020-06-14";5;52;0;0;0
"2020-06-15";5;52;0;0;0
"2020-06-16";5;52;0;0;0
"2020-06-17";5;52;0;0;0
"2020-06-18";5;52;0;0;0
"2020-06-19";5;52;0;0;0
"2020-06-20";5;52;0;0;0
"2020-06-21";5;52;0;0;0
"2020-06-22";5;52;0;0;0
"2020-06-23";5;52;0;0;0
"2020-06-24";5;52;0;0;0
"2020-06-25";5;52;0;0;0
"2020-06-26";5;52;0;0;0
"2020-06-27";5;52;0;0;0
"2020-06-28";5;52;0;0;0
"2020-06-29";5;52;0;0;0
"2020-06-30";5;52;0;0;0
"2020-07-01";5;52;0;0;0
"2020-07-02";5;52;0;0;0
"2020-07-03";5;52;0;0;0
"2020-07-04";5;52;0;0;0
"2020-07-05";5;52;0;0;0
"2020-07-06";5;52;0;0;0
"2020-07-07";5;52;0;0;0
"2020-07-08";5;52;0;0;0
"2020-07-09";5;52;0;0;0
"2020-07-10";5;52;0;0;0
"2020-07-11";5;52;0;0;0
"2020-07-12";5;52;0;0;0
"2020-07-13";5;52;0;0;0
"2020-07-14";5;52;0;0;0
"2020-07-15";5;52;0;0;0
"2020-07-16";5;52;0;0;0
"2020-07-17";5;52;0;0;0
"2020-07-18";5;52;0;0;0
"2020-07-19";5;52;0;0;0
"2020-07-20";5;52;0;0;0
"2020-07-21";5;52;0;0;0
"2020-07-22";5;52;0;0;0
"2020-07-23";5;52;0;0;0
"2020-07-24";5;52;0;0;0
"2020-07-25";5;52;0;0;0
"2020-07-26";5;52;0;0;0
"2020-07-27";5;52;0;0;0
"2020-07-28";5;52;0;0;0
"2020-07-29";5;52;0;0;0
"2020-07-30";5;52;0;0;1
"2020-07-31";5;52;0;0;0
"2020-08-01";5;52;0;0;3
"2020-04-01";5;51;6;1;12
"2020-04-02";5;51;6;2;11
"2020-04-03";5;51;5;1;10
"2020-04-04";5;51;5;1;10
"2020-04-05";5;51;5;1;11
"2020-04-06";5;51;5;1;9
"2020-04-07";5;51;5;1;10
"2020-04-08";5;51;5;1;10
"2020-04-09";5;51;6;2;11
"2020-04-10";5;51;5;1;11
"2020-04-11";5;51;5;1;10
"2020-04-12";5;51;6;1;11
"2020-04-13";5;51;6;1;11
"2020-04-14";5;51;6;1;11
"2020-04-15";5;51;6;2;12
"2020-04-16";5;51;6;2;11
"2020-04-17";5;51;7;2;13
"2020-04-18";5;51;7;2;14
"2020-04-19";5;51;7;2;14
"2020-04-20";5;51;8;3;15
"2020-04-21";5;51;8;3;16
"2020-04-22";5;51;10;4;17
"2020-04-23";5;51;11;5;19
"2020-04-24";5;51;14;6;23
"2020-04-25";5;51;14;7;23
"2020-04-26";5;51;17;9;27
"2020-04-27";5;51;21;12;33
"2020-04-28";5;51;21;13;31
"2020-04-29";5;51;25;15;37
"2020-04-30";5;51;29;16;43
"2020-05-01";5;51;30;18;43
"2020-05-02";5;51;27;15;39
"2020-05-03";5;51;33;20;51
"2020-05-04";5;51;40;25;58
"2020-05-05";5;51;41;27;55
"2020-05-06";5;51;45;29;61
"2020-05-07";5;51;52;34;71
"2020-05-08";5;51;48;32;63
"2020-05-09";5;51;44;30;60
"2020-05-10";5;51;55;40;76
"2020-05-11";5;51;56;40;79
"2020-05-12";5;51;49;35;66
"2020-05-13";5;51;49;34;66
"2020-05-14";5;51;52;36;72
"2020-05-15";5;51;72;53;94
"2020-05-16";5;51;68;50;90
"2020-05-17";5;51;68;47;90
"2020-05-18";5;51;63;45;84
"2020-05-19";5;51;61;43;81
"2020-05-20";5;51;69;48;91
"2020-05-21";5;51;72;53;92
"2020-05-22";5;51;85;65;110
"2020-05-23";5;51;87;64;109
"2020-05-24";5;51;76;55;101
"2020-05-25";5;51;101;79;125
"2020-05-26";5;51;83;61;104
"2020-05-27";5;51;98;78;120
"2020-05-28";5;51;91;70;115
"2020-05-29";5;51;87;65;109
"2020-05-30";5;51;97;68;123
"2020-05-31";5;51;91;69;114
"2020-06-01";5;51;126;100;155
"2020-06-02";5;51;104;79;130
"2020-06-03";5;51;122;92;150
"2020-06-04";5;51;110;88;138
"2020-06-05";5;51;114;89;139
"2020-06-06";5;51;111;84;137
"2020-06-07";5;51;97;73;118
"2020-06-08";5;51;120;96;152
"2020-06-09";5;51;98;77;121
"2020-06-10";5;51;88;66;112
"2020-06-11";5;51;95;74;120
"2020-06-12";5;51;104;74;131
"2020-06-13";5;51;109;85;139
"2020-06-14";5;51;101;77;125
"2020-06-15";5;51;111;86;143
"2020-06-16";5;51;103;79;129
"2020-06-17";5;51;102;78;129
"2020-06-18";5;51;94;71;122
"2020-06-19";5;51;88;62;114
"2020-06-20";5;51;104;78;130
"2020-06-21";5;51;83;60;109
"2020-06-22";5;51;89;68;113
"2020-06-23";5;51;96;67;120
"2020-06-24";5;51;94;71;118
"2020-06-25";5;51;91;70;118
"2020-06-26";5;51;65;46;88
"2020-06-27";5;51;79;60;101
"2020-06-28";5;51;62;45;79
"2020-06-29";5;51;80;57;104
"2020-06-30";5;51;70;50;95
"2020-07-01";5;51;86;67;110
"2020-07-02";5;51;74;53;100
"2020-07-03";5;51;68;49;90
"2020-07-04";5;51;76;55;98
"2020-07-05";5;51;72;52;91
"2020-07-06";5;51;71;50;91
"2020-07-07";5;51;62;44;84
"2020-07-08";5;51;77;57;104
"2020-07-09";5;51;63;42;84
"2020-07-10";5;51;76;55;101
"2020-07-11";5;51;65;48;84
"2020-07-12";5;51;67;46;90
"2020-07-13";5;51;81;60;103
"2020-07-14";5;51;85;59;115
"2020-07-15";5;51;82;59;111
"2020-07-16";5;51;75;54;98
"2020-07-17";5;51;67;48;92
"2020-07-18";5;51;72;51;98
"2020-07-19";5;51;59;41;83
"2020-07-20";5;51;70;48;95
"2020-07-21";5;51;66;45;97
"2020-07-22";5;51;73;50;98
"2020-07-23";5;51;69;46;97
"2020-07-24";5;51;67;44;97
"2020-07-25";5;51;59;41;80
"2020-07-26";5;51;60;37;91
"2020-07-27";5;51;57;37;82
"2020-07-28";5;51;54;26;87
"2020-07-29";5;51;60;33;98
"2020-07-30";5;51;59;30;91
"2020-07-31";5;51;64;33;107
"2020-08-01";5;51;61;29;123
"2020-04-01";4;43;0;0;1
"2020-04-02";4;43;0;0;2
"2020-04-03";4;43;0;0;1
"2020-04-04";4;43;0;0;2
"2020-04-05";4;43;0;0;1
"2020-04-06";4;43;0;0;2
"2020-04-07";4;43;0;0;2
"2020-04-08";4;43;0;0;2
"2020-04-09";4;43;0;0;2
"2020-04-10";4;43;0;0;2
"2020-04-11";4;43;1;0;2
"2020-04-12";4;43;1;0;3
"2020-04-13";4;43;1;0;2
"2020-04-14";4;43;1;0;3
"2020-04-15";4;43;1;0;3
"2020-04-16";4;43;1;0;3
"2020-04-17";4;43;1;0;3
"2020-04-18";4;43;1;0;3
"2020-04-19";4;43;1;0;3
"2020-04-20";4;43;1;0;3
"2020-04-21";4;43;1;0;3
"2020-04-22";4;43;1;0;3
"2020-04-23";4;43;1;0;3
"2020-04-24";4;43;1;0;3
"2020-04-25";4;43;1;0;3
"2020-04-26";4;43;1;0;4
"2020-04-27";4;43;2;0;4
"2020-04-28";4;43;2;0;5
"2020-04-29";4;43;2;0;6
"2020-04-30";4;43;3;0;6
"2020-05-01";4;43;3;0;8
"2020-05-02";4;43;4;1;9
"2020-05-03";4;43;5;0;10
"2020-05-04";4;43;5;2;10
"2020-05-05";4;43;5;1;11
"2020-05-06";4;43;5;1;12
"2020-05-07";4;43;6;2;12
"2020-05-08";4;43;6;1;12
"2020-05-09";4;43;6;2;13
"2020-05-10";4;43;6;2;12
"2020-05-11";4;43;9;3;17
"2020-05-12";4;43;8;3;15
"2020-05-13";4;43;10;5;18
"2020-05-14";4;43;8;2;16
"2020-05-15";4;43;9;3;18
"2020-05-16";4;43;9;3;16
"2020-05-17";4;43;9;3;15
"2020-05-18";4;43;10;4;19
"2020-05-19";4;43;11;4;18
"2020-05-20";4;43;12;4;22
"2020-05-21";4;43;12;6;20
"2020-05-22";4;43;16;7;26
"2020-05-23";4;43;19;10;30
"2020-05-24";4;43;20;9;30
"2020-05-25";4;43;20;11;31
"2020-05-26";4;43;24;14;36
"2020-05-27";4;43;21;12;32
"2020-05-28";4;43;23;11;35
"2020-05-29";4;43;23;12;34
"2020-05-30";4;43;25;15;37
"2020-05-31";4;43;29;18;40
"2020-06-01";4;43;31;20;46
"2020-06-02";4;43;26;16;38
"2020-06-03";4;43;24;15;35
"2020-06-04";4;43;23;11;35
"2020-06-05";4;43;23;13;36
"2020-06-06";4;43;26;14;41
"2020-06-07";4;43;25;15;38
"2020-06-08";4;43;32;19;46
"2020-06-09";4;43;27;16;39
"2020-06-10";4;43;34;21;49
"2020-06-11";4;43;27;16;41
"2020-06-12";4;43;30;19;43
"2020-06-13";4;43;21;10;33
"2020-06-14";4;43;22;11;37
"2020-06-15";4;43;19;11;29
"2020-06-16";4;43;20;12;31
"2020-06-17";4;43;20;10;31
"2020-06-18";4;43;16;8;26
"2020-06-19";4;43;19;10;29
"2020-06-20";4;43;18;10;28
"2020-06-21";4;43;18;9;27
"2020-06-22";4;43;20;9;30
"2020-06-23";4;43;17;9;27
"2020-06-24";4;43;17;8;25
"2020-06-25";4;43;15;7;24
"2020-06-26";4;43;14;6;22
"2020-06-27";4;43;14;7;22
"2020-06-28";4;43;12;6;20
"2020-06-29";4;43;12;5;20
"2020-06-30";4;43;13;6;22
"2020-07-01";4;43;14;7;23
"2020-07-02";4;43;14;6;22
"2020-07-03";4;43;13;6;21
"2020-07-04";4;43;14;7;25
"2020-07-05";4;43;11;4;19
"2020-07-06";4;43;15;7;27
"2020-07-07";4;43;12;6;20
"2020-07-08";4;43;12;6;20
"2020-07-09";4;43;12;5;21
"2020-07-10";4;43;13;5;21
"2020-07-11";4;43;14;6;25
"2020-07-12";4;43;14;7;23
"2020-07-13";4;43;15;6;25
"2020-07-14";4;43;14;7;23
"2020-07-15";4;43;14;6;21
"2020-07-16";4;43;16;8;25
"2020-07-17";4;43;14;7;25
"2020-07-18";4;43;14;6;25
"2020-07-19";4;43;13;4;22
"2020-07-20";4;43;15;6;24
"2020-07-21";4;43;13;6;21
"2020-07-22";4;43;12;5;21
"2020-07-23";4;43;13;5;22
"2020-07-24";4;43;12;5;21
"2020-07-25";4;43;16;7;27
"2020-07-26";4;43;12;5;22
"2020-07-27";4;43;15;6;27
"2020-07-28";4;43;14;6;26
"2020-07-29";4;43;14;4;25
"2020-07-30";4;43;12;3;22
"2020-07-31";4;43;13;3;25
"2020-08-01";4;43;12;3;23
"2020-04-01";4;42;1;0;4
"2020-04-02";4;42;1;0;4
"2020-04-03";4;42;1;0;5
"2020-04-04";4;42;1;0;4
"2020-04-05";4;42;1;0;4
"2020-04-06";4;42;1;0;4
"2020-04-07";4;42;2;0;6
"2020-04-08";4;42;1;0;4
"2020-04-09";4;42;2;0;7
"2020-04-10";4;42;1;0;2
"2020-04-11";4;42;1;0;3
"2020-04-12";4;42;0;0;2
"2020-04-13";4;42;0;0;2
"2020-04-14";4;42;0;0;2
"2020-04-15";4;42;0;0;2
"2020-04-16";4;42;0;0;1
"2020-04-17";4;42;0;0;1
"2020-04-18";4;42;0;0;1
"2020-04-19";4;42;0;0;1
"2020-04-20";4;42;0;0;2
"2020-04-21";4;42;0;0;2
"2020-04-22";4;42;0;0;2
"2020-04-23";4;42;0;0;2
"2020-04-24";4;42;0;0;1
"2020-04-25";4;42;0;0;2
"2020-04-26";4;42;0;0;1
"2020-04-27";4;42;0;0;1
"2020-04-28";4;42;0;0;2
"2020-04-29";4;42;0;0;2
"2020-04-30";4;42;1;0;3
"2020-05-01";4;42;0;0;2
"2020-05-02";4;42;0;0;3
"2020-05-03";4;42;1;0;2
"2020-05-04";4;42;0;0;2
"2020-05-05";4;42;1;0;3
"2020-05-06";4;42;0;0;2
"2020-05-07";4;42;1;0;3
"2020-05-08";4;42;0;0;2
"2020-05-09";4;42;1;0;3
"2020-05-10";4;42;1;0;3
"2020-05-11";4;42;1;0;4
"2020-05-12";4;42;1;0;3
"2020-05-13";4;42;1;0;4
"2020-05-14";4;42;1;0;4
"2020-05-15";4;42;1;0;4
"2020-05-16";4;42;1;0;4
"2020-05-17";4;42;2;0;5
"2020-05-18";4;42;2;0;5
"2020-05-19";4;42;2;0;5
"2020-05-20";4;42;2;0;6
"2020-05-21";4;42;2;0;6
"2020-05-22";4;42;2;0;6
"2020-05-23";4;42;3;0;7
"2020-05-24";4;42;4;0;9
"2020-05-25";4;42;4;0;10
"2020-05-26";4;42;5;1;11
"2020-05-27";4;42;4;0;10
"2020-05-28";4;42;3;0;8
"2020-05-29";4;42;7;1;15
"2020-05-30";4;42;7;2;14
"2020-05-31";4;42;6;1;13
"2020-06-01";4;42;5;1;12
"2020-06-02";4;42;4;1;10
"2020-06-03";4;42;3;0;7
"2020-06-04";4;42;5;1;10
"2020-06-05";4;42;4;1;9
"2020-06-06";4;42;7;2;15
"2020-06-07";4;42;3;0;8
"2020-06-08";4;42;6;1;13
"2020-06-09";4;42;5;0;11
"2020-06-10";4;42;6;2;14
"2020-06-11";4;42;3;0;8
"2020-06-12";4;42;3;0;7
"2020-06-13";4;42;3;0;8
"2020-06-14";4;42;3;0;6
"2020-06-15";4;42;3;0;7
"2020-06-16";4;42;4;0;9
"2020-06-17";4;42;4;0;10
"2020-06-18";4;42;5;1;11
"2020-06-19";4;42;7;2;15
"2020-06-20";4;42;8;1;17
"2020-06-21";4;42;9;3;18
"2020-06-22";4;42;5;1;10
"2020-06-23";4;42;8;2;16
"2020-06-24";4;42;6;1;13
"2020-06-25";4;42;14;6;25
"2020-06-26";4;42;16;7;26
"2020-06-27";4;42;14;6;25
"2020-06-28";4;42;10;4;20
"2020-06-29";4;42;8;2;16
"2020-06-30";4;42;11;3;19
"2020-07-01";4;42;12;4;21
"2020-07-02";4;42;11;3;20
"2020-07-03";4;42;9;3;18
"2020-07-04";4;42;6;2;14
"2020-07-05";4;42;9;2;17
"2020-07-06";4;42;12;5;23
"2020-07-07";4;42;17;9;30
"2020-07-08";4;42;16;7;27
"2020-07-09";4;42;10;3;19
"2020-07-10";4;42;12;4;22
"2020-07-11";4;42;12;3;20
"2020-07-12";4;42;7;1;13
"2020-07-13";4;42;9;3;17
"2020-07-14";4;42;10;3;17
"2020-07-15";4;42;10;3;18
"2020-07-16";4;42;7;2;15
"2020-07-17";4;42;8;2;16
"2020-07-18";4;42;9;3;19
"2020-07-19";4;42;8;2;15
"2020-07-20";4;42;11;4;21
"2020-07-21";4;42;9;3;17
"2020-07-22";4;42;8;2;16
"2020-07-23";4;42;10;4;18
"2020-07-24";4;42;17;7;27
"2020-07-25";4;42;7;2;14
"2020-07-26";4;42;13;3;25
"2020-07-27";4;42;14;5;27
"2020-07-28";4;42;13;4;27
"2020-07-29";4;42;11;3;24
"2020-07-30";4;42;11;2;26
"2020-07-31";4;42;9;1;23
"2020-08-01";4;42;10;1;28
"2020-04-01";4;41;1;0;3
"2020-04-02";4;41;1;0;3
"2020-04-03";4;41;1;0;3
"2020-04-04";4;41;1;0;3
"2020-04-05";4;41;1;0;3
"2020-04-06";4;41;1;0;3
"2020-04-07";4;41;1;0;3
"2020-04-08";4;41;1;0;3
"2020-04-09";4;41;1;0;4
"2020-04-10";4;41;1;0;3
"2020-04-11";4;41;1;0;3
"2020-04-12";4;41;1;0;3
"2020-04-13";4;41;1;0;4
"2020-04-14";4;41;1;0;4
"2020-04-15";4;41;1;0;4
"2020-04-16";4;41;2;0;4
"2020-04-17";4;41;2;0;4
"2020-04-18";4;41;2;0;4
"2020-04-19";4;41;2;0;5
"2020-04-20";4;41;2;0;6
"2020-04-21";4;41;2;0;5
"2020-04-22";4;41;2;0;6
"2020-04-23";4;41;2;0;6
"2020-04-24";4;41;2;0;6
"2020-04-25";4;41;3;0;8
"2020-04-26";4;41;3;0;8
"2020-04-27";4;41;4;0;9
"2020-04-28";4;41;4;1;9
"2020-04-29";4;41;5;1;10
"2020-04-30";4;41;5;1;11
"2020-05-01";4;41;6;1;12
"2020-05-02";4;41;7;2;15
"2020-05-03";4;41;8;4;15
"2020-05-04";4;41;11;5;20
"2020-05-05";4;41;15;7;27
"2020-05-06";4;41;23;12;38
"2020-05-07";4;41;22;12;35
"2020-05-08";4;41;30;19;47
"2020-05-09";4;41;28;15;45
"2020-05-10";4;41;20;10;31
"2020-05-11";4;41;29;19;39
"2020-05-12";4;41;16;8;26
"2020-05-13";4;41;19;9;31
"2020-05-14";4;41;16;8;27
"2020-05-15";4;41;20;10;32
"2020-05-16";4;41;15;8;26
"2020-05-17";4;41;16;6;28
"2020-05-18";4;41;15;7;26
"2020-05-19";4;41;16;7;28
"2020-05-20";4;41;23;12;34
"2020-05-21";4;41;22;12;34
"2020-05-22";4;41;26;15;41
"2020-05-23";4;41;26;14;41
"2020-05-24";4;41;27;15;40
"2020-05-25";4;41;40;27;56
"2020-05-26";4;41;38;22;57
"2020-05-27";4;41;47;30;68
"2020-05-28";4;41;29;17;42
"2020-05-29";4;41;31;18;48
"2020-05-30";4;41;33;20;48
"2020-05-31";4;41;33;21;48
"2020-06-01";4;41;40;25;57
"2020-06-02";4;41;34;22;49
"2020-06-03";4;41;38;23;54
"2020-06-04";4;41;37;23;54
"2020-06-05";4;41;35;24;49
"2020-06-06";4;41;36;22;56
"2020-06-07";4;41;31;19;47
"2020-06-08";4;41;40;25;58
"2020-06-09";4;41;44;29;65
"2020-06-10";4;41;44;29;65
"2020-06-11";4;41;35;21;50
"2020-06-12";4;41;44;29;59
"2020-06-13";4;41;48;31;70
"2020-06-14";4;41;58;40;79
"2020-06-15";4;41;52;37;70
"2020-06-16";4;41;63;46;87
